date,market_id,sessions,bookings,revenue
2025-02-27,4,60,3,873.89
2025-02-27,5,50,3,1738.6
2025-02-27,6,55,2,1313.06
2025-02-27,7,60,4,1513.11
2025-02-27,8,49,2,1526.04
2025-02-27,9,80,3,2058.76
2025-02-27,10,59,1,1375.85
2025-02-27,11,37,0,0.0
2025-02-27,12,19,0,0.0
2025-02-28,1,244,5,1493.82
2025-02-28,2,138,5,1626.72
2025-02-28,3,74,1,507.76
2025-02-28,4,53,1,166.27
2025-02-28,5,43,3,1158.0
2025-02-28,6,53,0,0.0
2025-02-28,7,58,3,1522.24
2025-02-28,8,41,2,1391.5
2025-02-28,9,73,4,2333.46
2025-02-28,10,55,1,342.66
2025-02-28,11,31,0,0.0
2025-02-28,12,17,0,0.0
2025-03-01,1,131,3,731.35
2025-03-01,2,71,2,384.68
2025-03-01,3,39,0,0.0
2025-03-01,4,39,0,0.0
2025-03-01,5,28,1,376.64
2025-03-01,6,28,4,767.76
2025-03-01,7,22,0,0.0
2025-03-01,8,23,1,291.4
2025-03-01,9,33,2,934.14
2025-03-01,10,23,1,316.62
2025-03-01,11,12,0,0.0
2025-03-01,12,7,0,0.0
2025-03-02,1,311,8,4047.74
2025-03-02,2,187,5,1539.05
2025-03-02,3,98,3,829.73
2025-03-02,4,104,4,1230.81
2025-03-02,5,63,1,183.48
2025-03-02,6,71,2,1008.0
2025-03-02,7,53,1,543.48
2025-03-02,8,52,1,377.0
2025-03-02,9,79,2,1378.51
2025-03-02,10,56,0,0.0
2025-03-02,11,34,1,655.22
2025-03-02,12,22,0,0.0
2025-03-03,1,244,4,822.5
2025-03-03,2,121,2,1229.72
2025-03-03,3,66,3,970.61
2025-03-03,4,77,3,1376.91
2025-03-03,5,53,3,1730.13
2025-03-03,6,50,5,2449.65
2025-03-03,7,40,1,989.36
2025-03-03,8,42,3,1890.62
2025-03-03,9,62,0,0.0
2025-03-03,10,44,0,0.0
2025-03-03,11,23,0,0.0
2025-03-03,12,17,0,0.0
2025-03-04,1,217,7,2865.78
2025-03-04,2,110,4,3138.62
2025-03-04,3,58,1,278.22
2025-03-04,4,63,0,0.0
2025-03-04,5,47,0,0.0
2025-03-04,6,46,1,512.58
2025-03-04,7,36,2,1042.46
2025-03-04,8,36,0,0.0
2025-03-04,9,55,0,0.0
2025-03-04,10,36,0,0.0
2025-03-04,11,24,1,510.16
2025-03-04,12,15,0,0.0
2025-03-05,1,176,2,1471.84
2025-03-05,2,86,7,3387.6
2025-03-05,3,42,2,1426.91
2025-03-05,4,56,1,403.08
2025-03-05,5,37,1,1044.84
2025-03-05,6,38,0,0.0
2025-03-05,7,28,2,503.18
2025-03-05,8,26,0,0.0
2025-03-05,9,42,2,1057.09
2025-03-05,10,33,5,1809.37
2025-03-05,11,18,3,1192.66
2025-03-05,12,12,0,0.0
2025-03-06,1,289,6,3796.21
2025-03-06,2,146,3,1272.61
2025-03-06,3,84,0,0.0
2025-03-06,4,88,3,883.88
2025-03-06,5,57,1,981.9
2025-03-06,6,67,3,2798.66
2025-03-06,7,50,1,223.9
2025-03-06,8,50,5,3080.92
2025-03-06,9,62,3,1208.7
2025-03-06,10,52,0,0.0
2025-03-06,11,29,0,0.0
2025-03-06,12,21,0,0.0
2025-03-07,1,224,7,4338.89
2025-03-07,2,117,2,1192.42
2025-03-07,3,55,2,548.2
2025-03-07,4,70,3,1119.36
2025-03-07,5,49,1,808.53
2025-03-07,6,50,2,431.81
2025-03-07,7,43,2,457.03
2025-03-07,8,40,0,0.0
2025-03-07,9,56,2,2438.5
2025-03-07,10,41,0,0.0
2025-03-07,11,22,3,3302.46
2025-03-07,12,16,1,239.84
2025-03-08,1,308,6,3490.25
2025-03-08,2,166,6,2705.84
2025-03-08,3,85,1,185.09
2025-03-08,4,89,3,2627.65
2025-03-08,5,61,1,927.44
2025-03-08,6,56,2,897.01
2025-03-08,7,51,2,1735.24
2025-03-08,8,50,1,1085.0
2025-03-08,9,76,1,207.3
2025-03-08,10,61,2,892.02
2025-03-08,11,32,1,397.42
2025-03-08,12,20,1,319.91
2025-03-09,1,191,4,1921.99
2025-03-09,2,86,1,473.18
2025-03-09,3,49,2,479.14
2025-03-09,4,57,2,757.15
2025-03-09,5,39,1,199.49
2025-03-09,6,40,1,1068.04
2025-03-09,7,34,0,0.0
2025-03-09,8,30,1,265.93
2025-03-09,9,41,1,1054.4
2025-03-09,10,32,1,225.14
2025-03-09,11,16,0,0.0
2025-03-09,12,12,2,840.83
2025-03-10,1,205,4,1935.8
2025-03-10,2,121,4,3231.83
2025-03-10,3,63,1,670.98
2025-03-10,4,73,1,339.45
2025-03-10,5,49,2,858.6
2025-03-10,6,49,2,1430.28
2025-03-10,7,42,0,0.0
2025-03-10,8,43,0,0.0
2025-03-10,9,58,2,1069.23
2025-03-10,10,36,3,2191.73
2025-03-10,11,26,1,542.5
2025-03-10,12,16,0,0.0
2025-03-11,1,174,2,432.73
2025-03-11,2,82,5,3508.02
2025-03-11,3,40,3,2301.04
2025-03-11,4,55,2,844.02
2025-03-11,5,37,0,0.0
2025-03-11,6,37,0,0.0
2025-03-11,7,31,1,208.05
2025-03-11,8,32,1,214.48
2025-03-11,9,42,1,277.68
2025-03-11,10,28,0,0.0
2025-03-11,11,16,1,377.84
2025-03-11,12,12,0,0.0
2025-03-12,1,370,7,2599.38
2025-03-12,2,183,8,2567.44
2025-03-12,3,98,2,2556.99
2025-03-12,4,125,5,3146.12
2025-03-12,5,79,1,223.68
2025-03-12,6,78,2,603.55
2025-03-12,7,65,1,479.56
2025-03-12,8,63,0,0.0
2025-03-12,9,91,2,1390.93
2025-03-12,10,62,2,2730.42
2025-03-12,11,41,0,0.0
2025-03-12,12,24,0,0.0
2025-03-13,1,336,5,5106.82
2025-03-13,2,188,6,2289.66
2025-03-13,3,101,1,771.36
2025-03-13,4,107,4,1825.89
2025-03-13,5,77,2,777.37
2025-03-13,6,66,2,1905.36
2025-03-13,7,59,2,746.26
2025-03-13,8,55,2,524.43
2025-03-13,9,88,2,653.76
2025-03-13,10,59,2,1826.94
2025-03-13,11,34,0,0.0
2025-03-13,12,25,0,0.0
2025-03-14,1,268,10,4794.44
2025-03-14,2,173,4,2195.78
2025-03-14,3,88,2,537.83
2025-03-14,4,97,3,3693.96
2025-03-14,5,64,1,265.29
2025-03-14,6,57,1,216.15
2025-03-14,7,55,2,928.03
2025-03-14,8,52,2,1300.42
2025-03-14,9,80,1,1092.72
2025-03-14,10,52,1,278.74
2025-03-14,11,35,0,0.0
2025-03-14,12,20,0,0.0
2025-03-15,1,309,5,2366.65
2025-03-15,2,148,3,3345.2
2025-03-15,3,74,2,964.68
2025-03-15,4,93,4,1918.36
2025-03-15,5,57,2,1217.27
2025-03-15,6,59,3,1140.91
2025-03-15,7,48,2,1427.36
2025-03-15,8,43,1,1217.6
2025-03-15,9,72,2,610.76
2025-03-15,10,48,1,255.19
2025-03-15,11,29,2,528.49
2025-03-15,12,19,0,0.0
2025-03-16,1,343,11,9159.58
2025-03-16,2,178,6,2113.82
2025-03-16,3,103,3,2317.38
2025-03-16,4,116,1,545.5
2025-03-16,5,75,2,728.22
2025-03-16,6,74,3,1937.15
2025-03-16,7,56,3,1610.59
2025-03-16,8,67,3,1810.27
2025-03-16,9,91,2,901.82
2025-03-16,10,63,2,1658.92
2025-03-16,11,40,0,0.0
2025-03-16,12,24,0,0.0
2025-03-17,1,256,5,2175.64
2025-03-17,2,138,1,221.41
2025-03-17,3,68,3,3701.26
2025-03-17,4,77,2,1665.54
2025-03-17,5,52,2,484.89
2025-03-17,6,55,3,1871.58
2025-03-17,7,43,1,518.24
2025-03-17,8,47,1,862.74
2025-03-17,9,60,4,2179.67
2025-03-17,10,39,0,0.0
2025-03-17,11,26,2,774.37
2025-03-17,12,17,1,403.06
2025-03-18,1,233,6,2962.64
2025-03-18,2,115,3,1722.77
2025-03-18,3,57,1,557.46
2025-03-18,4,64,3,1345.62
2025-03-18,5,44,1,223.3
2025-03-18,6,40,2,3126.18
2025-03-18,7,41,1,257.4
2025-03-18,8,38,1,576.66
2025-03-18,9,59,1,954.64
2025-03-18,10,41,1,674.82
2025-03-18,11,23,0,0.0
2025-03-18,12,17,0,0.0
2025-03-19,1,257,7,4499.84
2025-03-19,2,139,7,3391.6
2025-03-19,3,75,3,1267.32
2025-03-19,4,78,2,1144.12
2025-03-19,5,51,0,0.0
2025-03-19,6,51,4,2102.92
2025-03-19,7,49,3,2165.26
2025-03-19,8,44,0,0.0
2025-03-19,9,63,3,1449.16
2025-03-19,10,39,0,0.0
2025-03-19,11,27,2,727.93
2025-03-19,12,18,0,0.0
2025-03-20,1,263,6,4161.39
2025-03-20,2,127,6,3071.43
2025-03-20,3,71,0,0.0
2025-03-20,4,79,3,901.5
2025-03-20,5,49,1,238.15
2025-03-20,6,54,3,3800.77
2025-03-20,7,45,1,1011.52
2025-03-20,8,42,1,1825.02
2025-03-20,9,65,1,429.82
2025-03-20,10,46,3,1456.35
2025-03-20,11,29,2,873.17
2025-03-20,12,16,0,0.0
2025-03-21,1,314,8,5070.19
2025-03-21,2,162,3,3413.47
2025-03-21,3,84,1,241.92
2025-03-21,4,100,3,1699.03
2025-03-21,5,59,0,0.0
2025-03-21,6,71,3,1747.2
2025-03-21,7,51,1,488.48
2025-03-21,8,56,3,1303.99
2025-03-21,9,75,5,2558.76
2025-03-21,10,49,1,630.42
2025-03-21,11,34,0,0.0
2025-03-21,12,20,0,0.0
2025-03-22,1,524,10,5318.38
2025-03-22,2,247,5,4618.04
2025-03-22,3,140,2,1722.01
2025-03-22,4,161,2,742.64
2025-03-22,5,99,3,1015.21
2025-03-22,6,105,3,1715.36
2025-03-22,7,85,3,838.87
2025-03-22,8,86,4,1817.4
2025-03-22,9,129,1,247.4
2025-03-22,10,87,0,0.0
2025-03-22,11,54,0,0.0
2025-03-22,12,35,0,0.0
2025-03-23,1,326,11,5127.21
2025-03-23,2,167,6,3503.88
2025-03-23,3,96,2,880.39
2025-03-23,4,107,4,3473.06
2025-03-23,5,71,0,0.0
2025-03-23,6,68,2,535.22
2025-03-23,7,52,2,1290.68
2025-03-23,8,56,2,569.34
2025-03-23,9,83,2,475.05
2025-03-23,10,56,1,289.21
2025-03-23,11,34,0,0.0
2025-03-23,12,23,1,442.82
2025-03-24,1,252,9,5286.76
2025-03-24,2,136,6,2148.89
2025-03-24,3,68,2,1919.91
2025-03-24,4,86,3,1945.42
2025-03-24,5,52,0,0.0
2025-03-24,6,52,3,1899.99
2025-03-24,7,49,1,993.2
2025-03-24,8,38,1,262.95
2025-03-24,9,56,0,0.0
2025-03-24,10,41,0,0.0
2025-03-24,11,27,0,0.0
2025-03-24,12,17,1,292.62
2025-03-25,1,330,10,4797.76
2025-03-25,2,169,5,1943.78
2025-03-25,3,92,1,786.81
2025-03-25,4,98,5,2501.37
2025-03-25,5,69,1,264.91
2025-03-25,6,67,0,0.0
2025-03-25,7,58,0,0.0
2025-03-25,8,59,1,216.23
2025-03-25,9,77,2,793.4
2025-03-25,10,58,4,3856.55
2025-03-25,11,35,0,0.0
2025-03-25,12,22,2,1185.79
2025-03-26,1,286,12,7139.41
2025-03-26,2,146,6,3760.23
2025-03-26,3,76,1,659.34
2025-03-26,4,85,0,0.0
2025-03-26,5,59,1,791.07
2025-03-26,6,54,1,301.13
2025-03-26,7,46,1,496.76
2025-03-26,8,47,2,554.25
2025-03-26,9,61,3,1005.87
2025-03-26,10,48,2,449.23
2025-03-26,11,27,0,0.0
2025-03-26,12,17,0,0.0
2025-03-27,1,249,12,6695.07
2025-03-27,2,126,2,1918.77
2025-03-27,3,71,1,266.22
2025-03-27,4,74,2,1070.32
2025-03-27,5,54,2,1689.42
2025-03-27,6,53,1,199.76
2025-03-27,7,42,4,2712.71
2025-03-27,8,49,3,1967.98
2025-03-27,9,62,2,990.86
2025-03-27,10,51,2,481.12
2025-03-27,11,25,0,0.0
2025-03-27,12,19,0,0.0
2025-03-28,1,379,12,7224.93
2025-03-28,2,205,6,3230.02
2025-03-28,3,96,3,2394.19
2025-03-28,4,116,3,2100.15
2025-03-28,5,85,1,252.16
2025-03-28,6,85,1,431.76
2025-03-28,7,67,1,319.66
2025-03-28,8,62,1,1105.92
2025-03-28,9,87,1,649.56
2025-03-28,10,66,0,0.0
2025-03-28,11,36,2,1319.62
2025-03-28,12,24,0,0.0
2025-03-29,1,304,7,4551.52
2025-03-29,2,151,7,3337.28
2025-03-29,3,87,1,539.28
2025-03-29,4,97,5,3678.13
2025-03-29,5,57,2,437.17
2025-03-29,6,59,0,0.0
2025-03-29,7,50,3,2177.03
2025-03-29,8,48,1,260.17
2025-03-29,9,69,1,766.41
2025-03-29,10,49,2,499.7
2025-03-29,11,30,0,0.0
2025-03-29,12,21,0,0.0
2025-03-30,1,211,11,7416.92
2025-03-30,2,129,3,1406.23
2025-03-30,3,70,2,1584.21
2025-03-30,4,82,2,572.28
2025-03-30,5,53,2,738.61
2025-03-30,6,46,1,247.18
2025-03-30,7,41,1,1126.4
2025-03-30,8,40,1,713.16
2025-03-30,9,62,1,228.94
2025-03-30,10,44,3,2667.5
2025-03-30,11,24,1,737.28
2025-03-30,12,16,0,0.0
2025-03-31,1,333,10,7356.85
2025-03-31,2,171,2,1165.25
2025-03-31,3,87,3,1544.41
2025-03-31,4,104,2,1749.93
2025-03-31,5,69,1,293.58
2025-03-31,6,75,2,1003.74
2025-03-31,7,64,0,0.0
2025-03-31,8,53,1,624.2
2025-03-31,9,84,3,2307.11
2025-03-31,10,62,3,1683.43
2025-03-31,11,31,2,1485.83
2025-03-31,12,22,1,603.8
2025-04-01,1,278,9,5913.56
2025-04-01,2,166,3,2070.53
2025-04-01,3,86,5,1999.25
2025-04-01,4,104,2,1542.46
2025-04-01,5,65,4,2667.21
2025-04-01,6,64,1,593.68
2025-04-01,7,58,1,624.22
2025-04-01,8,57,1,1157.68
2025-04-01,9,79,2,525.26
2025-04-01,10,54,5,3241.75
2025-04-01,11,31,0,0.0
2025-04-01,12,23,1,1128.04
2025-04-02,1,223,5,2998.28
2025-04-02,2,123,3,1273.67
2025-04-02,3,57,2,3212.34
2025-04-02,4,71,1,279.67
2025-04-02,5,47,1,1423.36
2025-04-02,6,44,0,0.0
2025-04-02,7,40,2,1155.22
2025-04-02,8,40,3,3475.58
2025-04-02,9,56,0,0.0
2025-04-02,10,37,3,2404.2
2025-04-02,11,24,4,2114.64
2025-04-02,12,16,0,0.0
2025-04-03,1,251,10,5516.52
2025-04-03,2,150,2,786.75
2025-04-03,3,78,6,4397.0
2025-04-03,4,83,2,1557.5
2025-04-03,5,55,4,2092.41
2025-04-03,6,67,4,2516.37
2025-04-03,7,48,0,0.0
2025-04-03,8,50,0,0.0
2025-04-03,9,68,1,246.28
2025-04-03,10,49,0,0.0
2025-04-03,11,30,0,0.0
2025-04-03,12,20,2,972.45
2025-04-04,1,318,7,5684.92
2025-04-04,2,135,6,3801.05
2025-04-04,3,86,1,464.76
2025-04-04,4,86,2,2123.08
2025-04-04,5,58,2,1356.79
2025-04-04,6,66,3,2171.53
2025-04-04,7,51,0,0.0
2025-04-04,8,47,0,0.0
2025-04-04,9,73,5,1832.08
2025-04-04,10,54,1,227.5
2025-04-04,11,33,0,0.0
2025-04-04,12,19,2,798.06
2025-04-05,1,315,12,7004.92
2025-04-05,2,201,7,3875.03
2025-04-05,3,80,4,2509.82
2025-04-05,4,112,4,1933.26
2025-04-05,5,67,2,771.59
2025-04-05,6,65,4,2500.33
2025-04-05,7,56,2,530.69
2025-04-05,8,57,2,2055.55
2025-04-05,9,78,0,0.0
2025-04-05,10,56,2,2311.12
2025-04-05,11,34,2,1417.09
2025-04-05,12,22,1,1239.7
2025-04-06,1,408,17,10838.0
2025-04-06,2,195,7,5715.23
2025-04-06,3,104,3,2945.77
2025-04-06,4,107,3,858.81
2025-04-06,5,90,3,1581.13
2025-04-06,6,77,1,280.41
2025-04-06,7,68,0,0.0
2025-04-06,8,61,3,927.8
2025-04-06,9,84,2,1535.54
2025-04-06,10,59,6,4472.93
2025-04-06,11,37,3,851.55
2025-04-06,12,27,0,0.0
2025-04-07,1,406,15,12747.38
2025-04-07,2,213,3,1847.87
2025-04-07,3,111,4,1725.27
2025-04-07,4,121,2,2768.31
2025-04-07,5,83,2,1192.66
2025-04-07,6,83,1,615.2
2025-04-07,7,58,1,560.0
2025-04-07,8,67,3,1570.91
2025-04-07,9,101,3,2310.66
2025-04-07,10,70,0,0.0
2025-04-07,11,36,0,0.0
2025-04-07,12,26,0,0.0
2025-04-08,1,378,9,5349.6
2025-04-08,2,182,9,4118.67
2025-04-08,3,95,3,2150.55
2025-04-08,4,110,1,547.5
2025-04-08,5,70,2,509.21
2025-04-08,6,72,3,2666.92
2025-04-08,7,59,1,944.67
2025-04-08,8,58,1,638.02
2025-04-08,9,79,1,2246.88
2025-04-08,10,58,3,1886.22
2025-04-08,11,38,0,0.0
2025-04-08,12,23,1,253.39
2025-04-09,1,527,11,9032.91
2025-04-09,2,244,6,4575.88
2025-04-09,3,130,4,3256.64
2025-04-09,4,138,2,1324.42
2025-04-09,5,105,0,0.0
2025-04-09,6,92,4,2460.12
2025-04-09,7,82,1,1035.92
2025-04-09,8,76,1,832.2
2025-04-09,9,110,3,1866.1
2025-04-09,10,77,6,5276.42
2025-04-09,11,47,0,0.0
2025-04-09,12,29,3,1721.79
2025-04-10,1,442,10,7064.57
2025-04-10,2,251,8,4445.33
2025-04-10,3,125,1,1323.98
2025-04-10,4,136,2,675.16
2025-04-10,5,94,2,2691.34
2025-04-10,6,94,2,532.06
2025-04-10,7,76,2,1064.25
2025-04-10,8,75,1,354.36
2025-04-10,9,111,3,1679.16
2025-04-10,10,78,3,1528.81
2025-04-10,11,50,1,292.85
2025-04-10,12,28,0,0.0
2025-04-11,1,350,10,6341.51
2025-04-11,2,174,2,814.95
2025-04-11,3,101,5,4362.42
2025-04-11,4,102,5,2695.23
2025-04-11,5,73,2,1245.15
2025-04-11,6,81,1,326.4
2025-04-11,7,66,1,282.55
2025-04-11,8,58,0,0.0
2025-04-11,9,93,5,2529.41
2025-04-11,10,62,1,278.39
2025-04-11,11,38,1,265.28
2025-04-11,12,26,0,0.0
2025-04-12,1,386,10,5706.62
2025-04-12,2,190,3,1825.69
2025-04-12,3,100,4,1164.33
2025-04-12,4,133,3,2411.33
2025-04-12,5,80,1,253.42
2025-04-12,6,83,2,1089.82
2025-04-12,7,65,1,1462.76
2025-04-12,8,66,0,0.0
2025-04-12,9,90,3,4045.01
2025-04-12,10,63,3,2036.6
2025-04-12,11,39,0,0.0
2025-04-12,12,24,0,0.0
2025-04-13,1,300,8,4203.51
2025-04-13,2,152,2,1190.34
2025-04-13,3,79,2,571.21
2025-04-13,4,83,5,3459.95
2025-04-13,5,59,3,3013.62
2025-04-13,6,67,0,0.0
2025-04-13,7,56,0,0.0
2025-04-13,8,48,0,0.0
2025-04-13,9,76,2,1544.46
2025-04-13,10,53,3,4321.84
2025-04-13,11,32,0,0.0
2025-04-13,12,20,1,545.46
2025-04-14,1,378,10,5994.46
2025-04-14,2,207,3,1947.25
2025-04-14,3,107,4,2695.82
2025-04-14,4,146,4,3455.87
2025-04-14,5,79,5,1764.23
2025-04-14,6,89,4,2493.0
2025-04-14,7,72,1,556.92
2025-04-14,8,71,2,2308.17
2025-04-14,9,106,3,802.05
2025-04-14,10,70,2,1744.66
2025-04-14,11,39,2,901.86
2025-04-14,12,27,1,525.02
2025-04-15,1,285,7,4319.71
2025-04-15,2,151,5,2422.48
2025-04-15,3,80,4,2437.4
2025-04-15,4,81,4,2868.59
2025-04-15,5,59,2,650.21
2025-04-15,6,56,3,2550.84
2025-04-15,7,53,1,903.63
2025-04-15,8,51,0,0.0
2025-04-15,9,70,4,2380.99
2025-04-15,10,44,0,0.0
2025-04-15,11,29,3,839.72
2025-04-15,12,19,0,0.0
2025-04-16,1,373,10,8875.76
2025-04-16,2,171,4,2296.58
2025-04-16,3,95,2,621.11
2025-04-16,4,98,3,1824.86
2025-04-16,5,71,4,4483.6
2025-04-16,6,75,1,851.64
2025-04-16,7,63,2,1696.26
2025-04-16,8,60,1,316.32
2025-04-16,9,90,1,559.62
2025-04-16,10,61,0,0.0
2025-04-16,11,33,0,0.0
2025-04-16,12,23,0,0.0
2025-04-17,1,476,15,9530.31
2025-04-17,2,240,6,5191.31
2025-04-17,3,114,5,3703.1
2025-04-17,4,145,4,1114.67
2025-04-17,5,89,1,645.96
2025-04-17,6,103,2,867.64
2025-04-17,7,85,2,1103.86
2025-04-17,8,82,1,308.23
2025-04-17,9,108,5,4184.81
2025-04-17,10,78,1,1224.76
2025-04-17,11,50,1,1784.82
2025-04-17,12,31,1,447.58
2025-04-18,1,405,12,6298.64
2025-04-18,2,199,9,5452.0
2025-04-18,3,120,4,1581.25
2025-04-18,4,126,4,3190.88
2025-04-18,5,94,4,2109.3
2025-04-18,6,86,1,650.2
2025-04-18,7,81,0,0.0
2025-04-18,8,87,2,581.52
2025-04-18,9,100,4,2315.52
2025-04-18,10,68,4,2054.04
2025-04-18,11,42,2,784.8
2025-04-18,12,30,0,0.0
2025-04-19,1,305,9,5524.98
2025-04-19,2,174,4,1976.77
2025-04-19,3,86,2,2530.6
2025-04-19,4,103,1,305.55
2025-04-19,5,68,2,1429.48
2025-04-19,6,72,2,1298.51
2025-04-19,7,59,2,1427.33
2025-04-19,8,56,1,274.97
2025-04-19,9,74,6,4151.12
2025-04-19,10,63,1,604.16
2025-04-19,11,33,1,308.6
2025-04-19,12,21,0,0.0
2025-04-20,1,400,12,9130.76
2025-04-20,2,201,5,2578.2
2025-04-20,3,109,0,0.0
2025-04-20,4,114,1,563.86
2025-04-20,5,77,7,4063.24
2025-04-20,6,77,1,318.14
2025-04-20,7,65,2,1545.84
2025-04-20,8,57,0,0.0
2025-04-20,9,94,2,1587.66
2025-04-20,10,64,1,301.5
2025-04-20,11,36,1,292.91
2025-04-20,12,22,0,0.0
2025-04-21,1,343,12,9041.11
2025-04-21,2,189,4,3847.54
2025-04-21,3,103,2,845.97
2025-04-21,4,102,5,3162.24
2025-04-21,5,66,2,1504.19
2025-04-21,6,68,2,920.66
2025-04-21,7,61,2,885.91
2025-04-21,8,60,2,2057.54
2025-04-21,9,85,2,600.87
2025-04-21,10,60,1,547.42
2025-04-21,11,35,2,3020.99
2025-04-21,12,24,0,0.0
2025-04-22,1,398,6,4257.8
2025-04-22,2,211,5,2295.72
2025-04-22,3,106,2,655.26
2025-04-22,4,116,4,2358.66
2025-04-22,5,76,6,2608.1
2025-04-22,6,76,1,616.44
2025-04-22,7,70,0,0.0
2025-04-22,8,70,3,3041.53
2025-04-22,9,97,2,1503.53
2025-04-22,10,73,1,644.92
2025-04-22,11,44,1,680.22
2025-04-22,12,30,1,561.18
2025-04-23,1,424,7,3240.47
2025-04-23,2,194,8,6137.71
2025-04-23,3,104,2,1750.34
2025-04-23,4,112,4,1247.98
2025-04-23,5,73,2,3486.36
2025-04-23,6,74,3,1343.29
2025-04-23,7,70,0,0.0
2025-04-23,8,66,2,599.23
2025-04-23,9,92,3,2087.42
2025-04-23,10,63,2,1348.9
2025-04-23,11,41,0,0.0
2025-04-23,12,22,0,0.0
2025-04-24,1,358,6,4860.16
2025-04-24,2,195,4,2250.16
2025-04-24,3,105,3,1946.31
2025-04-24,4,112,2,3914.7
2025-04-24,5,75,1,234.51
2025-04-24,6,72,2,1930.44
2025-04-24,7,66,4,3016.66
2025-04-24,8,65,1,303.52
2025-04-24,9,88,3,1170.72
2025-04-24,10,63,5,2575.56
2025-04-24,11,39,0,0.0
2025-04-24,12,24,0,0.0
2025-04-25,1,552,10,6765.07
2025-04-25,2,298,8,3641.45
2025-04-25,3,148,4,2144.43
2025-04-25,4,174,2,867.44
2025-04-25,5,110,3,2263.5
2025-04-25,6,121,2,906.78
2025-04-25,7,93,3,2373.7
2025-04-25,8,100,2,1140.14
2025-04-25,9,128,4,1790.6
2025-04-25,10,90,0,0.0
2025-04-25,11,59,0,0.0
2025-04-25,12,39,2,1616.08
2025-04-26,1,424,9,6065.89
2025-04-26,2,226,6,2813.98
2025-04-26,3,99,3,2634.64
2025-04-26,4,121,3,2713.74
2025-04-26,5,81,2,817.79
2025-04-26,6,79,3,838.22
2025-04-26,7,70,0,0.0
2025-04-26,8,68,0,0.0
2025-04-26,9,96,1,760.26
2025-04-26,10,68,2,1512.98
2025-04-26,11,42,2,756.45
2025-04-26,12,26,0,0.0
2025-04-27,1,266,5,4575.72
2025-04-27,2,145,6,5088.92
2025-04-27,3,76,5,2273.73
2025-04-27,4,84,2,1341.31
2025-04-27,5,61,2,915.0
2025-04-27,6,49,2,1229.24
2025-04-27,7,46,0,0.0
2025-04-27,8,41,1,1281.12
2025-04-27,9,65,1,1388.45
2025-04-27,10,48,1,989.43
2025-04-27,11,27,0,0.0
2025-04-27,12,16,3,3307.41
2025-04-28,1,301,9,3566.69
2025-04-28,2,129,5,2687.89
2025-04-28,3,72,1,636.18
2025-04-28,4,91,1,1205.68
2025-04-28,5,57,2,1310.17
2025-04-28,6,49,2,577.1
2025-04-28,7,47,2,636.35
2025-04-28,8,48,4,2127.22
2025-04-28,9,70,1,235.19
2025-04-28,10,50,0,0.0
2025-04-28,11,29,0,0.0
2025-04-28,12,19,1,953.4
2025-04-29,1,317,8,7145.62
2025-04-29,2,176,2,1691.7
2025-04-29,3,90,4,5112.18
2025-04-29,4,108,3,2171.13
2025-04-29,5,71,1,1557.05
2025-04-29,6,60,3,1518.45
2025-04-29,7,65,3,2660.47
2025-04-29,8,56,3,2832.84
2025-04-29,9,82,4,2432.79
2025-04-29,10,51,2,1450.67
2025-04-29,11,34,1,612.38
2025-04-29,12,21,0,0.0
2025-04-30,1,389,7,4113.37
2025-04-30,2,183,2,1171.89
2025-04-30,3,100,2,949.02
2025-04-30,4,98,5,2977.73
2025-04-30,5,74,3,1184.35
2025-04-30,6,87,2,1927.74
2025-04-30,7,65,2,887.08
2025-04-30,8,61,2,3011.15
2025-04-30,9,93,0,0.0
2025-04-30,10,60,2,1250.76
2025-04-30,11,38,0,0.0
2025-04-30,12,26,1,279.55
2025-05-01,1,397,5,2091.86
2025-05-01,2,230,5,3964.33
2025-05-01,3,94,0,0.0
2025-05-01,4,117,4,3490.3
2025-05-01,5,82,6,4167.11
2025-05-01,6,82,2,601.39
2025-05-01,7,69,0,0.0
2025-05-01,8,62,1,586.68
2025-05-01,9,88,4,2492.78
2025-05-01,10,69,3,1507.32
2025-05-01,11,42,1,1083.42
2025-05-01,12,24,1,363.33
2025-05-02,1,332,7,3183.81
2025-05-02,2,200,7,6305.44
2025-05-02,3,105,1,289.03
2025-05-02,4,113,2,1516.35
2025-05-02,5,83,1,254.28
2025-05-02,6,80,2,642.16
2025-05-02,7,70,2,532.47
2025-05-02,8,63,5,2557.3
2025-05-02,9,95,1,1060.65
2025-05-02,10,63,4,3007.18
2025-05-02,11,43,0,0.0
2025-05-02,12,27,0,0.0
2025-05-03,1,286,6,4674.11
2025-05-03,2,160,4,1605.81
2025-05-03,3,87,3,4572.59
2025-05-03,4,95,3,2475.49
2025-05-03,5,65,2,2035.82
2025-05-03,6,65,5,4091.64
2025-05-03,7,47,0,0.0
2025-05-03,8,55,1,1009.23
2025-05-03,9,78,1,617.38
2025-05-03,10,50,1,326.43
2025-05-03,11,33,0,0.0
2025-05-03,12,22,1,930.33
2025-05-04,1,278,8,6288.38
2025-05-04,2,152,1,595.98
2025-05-04,3,80,5,4488.95
2025-05-04,4,76,5,3113.17
2025-05-04,5,56,2,1351.08
2025-05-04,6,61,4,3222.12
2025-05-04,7,47,0,0.0
2025-05-04,8,53,2,567.22
2025-05-04,9,61,0,0.0
