date,channel_id,sessions,users,bookings,revenue,spend,impressions,clicks
2025-03-05,5,70,59,2,819.51,0.0,0,0
2025-03-05,6,0,0,13,6779.03,0.0,0,0
2025-03-05,7,128,102,2,1052.89,0.0,0,0
2025-03-06,1,312,252,6,2942.06,0.0,0,0
2025-03-06,2,228,178,6,3055.45,397.59,4976,209
2025-03-06,3,249,201,2,983.32,0.0,0,0
2025-03-06,4,87,72,3,1446.5,0.0,0,0
2025-03-06,5,42,35,1,535.68,0.0,0,0
2025-03-06,6,0,0,5,4415.07,0.0,0,0
2025-03-06,7,115,95,2,868.7,0.0,0,0
2025-03-07,1,230,186,4,3019.73,0.0,0,0
2025-03-07,2,136,112,3,844.68,455.28,5690,239
2025-03-07,3,133,111,1,903.2,0.0,0,0
2025-03-07,4,118,96,5,2176.57,0.0,0,0
2025-03-07,5,95,75,3,3618.44,0.0,0,0
2025-03-07,6,0,0,8,4002.36,0.0,0,0
2025-03-07,7,69,55,1,312.06,0.0,0,0
2025-03-08,1,377,313,8,4530.55,0.0,0,0
2025-03-08,2,138,108,3,2744.98,233.12,2904,122
2025-03-08,3,243,208,2,1555.1,0.0,0,0
2025-03-08,4,112,89,4,1712.85,0.0,0,0
2025-03-08,5,98,79,3,1201.76,0.0,0,0
2025-03-08,6,0,0,6,3452.46,0.0,0,0
2025-03-08,7,76,63,1,272.47,0.0,0,0
2025-03-09,1,212,175,4,2026.23,0.0,0,0
2025-03-09,2,213,170,6,2060.7,438.51,5476,230
2025-03-09,3,132,112,1,265.93,0.0,0,0
2025-03-09,4,21,16,0,0.0,0.0,0,0
2025-03-09,5,41,33,1,453.52,0.0,0,0
2025-03-09,6,0,0,4,2478.91,0.0,0,0
2025-03-09,7,13,10,0,0.0,0.0,0,0
2025-03-10,1,212,170,4,2445.53,0.0,0,0
2025-03-10,2,271,213,7,5237.47,311.1,3880,163
2025-03-10,3,132,106,1,225.48,0.0,0,0
2025-03-10,4,21,17,0,0.0,0.0,0,0
2025-03-10,5,47,40,1,673.5,0.0,0,0
2025-03-10,6,0,0,5,2167.72,0.0,0,0
2025-03-10,7,116,96,2,1520.7,0.0,0,0
2025-03-11,1,180,148,3,1121.7,0.0,0,0
2025-03-11,2,99,78,2,963.84,420.55,5261,221
2025-03-11,3,142,112,1,214.48,0.0,0,0
2025-03-11,4,43,34,1,1342.0,0.0,0,0
2025-03-11,5,74,60,2,668.65,0.0,0,0
2025-03-11,6,0,0,6,3428.65,0.0,0,0
2025-03-11,7,69,56,1,424.54,0.0,0,0
2025-03-12,1,104,81,1,283.61,0.0,0,0
2025-03-12,2,311,257,7,2839.43,333.01,4166,175
2025-03-12,3,503,430,4,1945.06,0.0,0,0
2025-03-12,4,96,80,3,1802.93,0.0,0,0
2025-03-12,5,78,66,2,2396.68,0.0,0,0
2025-03-12,6,0,0,10,4235.37,0.0,0,0
2025-03-12,7,187,150,3,2794.99,0.0,0,0
2025-03-13,1,296,251,5,4832.96,0.0,0,0
2025-03-13,2,253,211,7,4527.25,402.31,5023,211
2025-03-13,3,337,266,3,1158.53,0.0,0,0
2025-03-13,4,63,51,2,1075.04,0.0,0,0
2025-03-13,5,99,83,3,1602.39,0.0,0,0
2025-03-13,6,0,0,7,2772.38,0.0,0,0
2025-03-13,7,70,54,1,459.3,0.0,0,0
2025-03-14,1,386,314,8,4066.28,0.0,0,0
2025-03-14,2,149,119,4,3587.34,260.76,3261,137
2025-03-14,3,361,284,3,1237.45,0.0,0,0
2025-03-14,4,65,55,2,1611.78,0.0,0,0
2025-03-14,5,17,14,0,0.0,0.0,0,0
2025-03-14,6,0,0,8,3835.78,0.0,0,0
2025-03-14,7,127,101,2,964.73,0.0,0,0
2025-03-15,1,366,293,7,4488.81,0.0,0,0
2025-03-15,2,219,178,6,1888.61,364.14,4547,191
2025-03-15,3,116,99,1,1760.78,0.0,0,0
2025-03-15,4,84,70,3,830.75,0.0,0,0
2025-03-15,5,73,59,2,845.65,0.0,0,0
2025-03-15,6,0,0,6,3091.53,0.0,0,0
2025-03-15,7,118,100,2,2086.34,0.0,0,0
2025-03-16,1,603,476,12,8849.97,0.0,0,0
2025-03-16,2,151,126,4,3569.48,401.82,5023,211
2025-03-16,3,150,124,1,257.92,0.0,0,0
2025-03-16,4,43,36,1,292.92,0.0,0,0
2025-03-16,5,100,80,3,1409.03,0.0,0,0
2025-03-16,6,0,0,11,6182.61,0.0,0,0
2025-03-16,7,224,177,4,2221.32,0.0,0,0
2025-03-17,1,303,246,6,3214.88,0.0,0,0
2025-03-17,2,220,186,5,2822.61,310.03,3880,163
2025-03-17,3,140,109,1,265.6,0.0,0,0
2025-03-17,4,23,19,0,0.0,0.0,0,0
2025-03-17,5,103,87,3,1768.03,0.0,0,0
2025-03-17,6,0,0,9,6501.83,0.0,0,0
2025-03-17,7,68,53,1,285.45,0.0,0,0
2025-03-18,1,222,177,4,1252.68,0.0,0,0
2025-03-18,2,167,139,4,2840.63,351.59,4404,185
2025-03-18,3,265,218,2,828.95,0.0,0,0
2025-03-18,4,88,72,3,3398.25,0.0,0,0
2025-03-18,5,17,14,0,0.0,0.0,0,0
2025-03-18,6,0,0,7,4080.98,0.0,0,0
2025-03-18,7,14,11,0,0.0,0.0,0,0
2025-03-19,1,277,220,5,2926.87,0.0,0,0
2025-03-19,2,266,222,7,2614.71,389.63,4880,205
2025-03-19,3,12,9,0,0.0,0.0,0,0
2025-03-19,4,88,75,3,1985.22,0.0,0,0
2025-03-19,5,47,38,1,547.04,0.0,0,0
2025-03-19,6,0,0,12,6116.57,0.0,0,0
2025-03-19,7,186,159,3,2557.74,0.0,0,0
2025-03-20,1,519,422,11,6835.07,0.0,0,0
2025-03-20,2,96,75,2,1015.18,308.92,3857,162
2025-03-20,3,137,108,1,755.52,0.0,0,0
2025-03-20,4,89,74,3,1759.77,0.0,0,0
2025-03-20,5,50,40,1,723.36,0.0,0,0
2025-03-20,6,0,0,9,6680.22,0.0,0,0
2025-03-20,7,15,12,0,0.0,0.0,0,0
2025-03-21,1,441,362,8,6151.1,0.0,0,0
2025-03-21,2,344,283,9,5850.95,235.63,2952,124
2025-03-21,3,12,9,0,0.0,0.0,0,0
2025-03-21,4,90,73,3,1122.42,0.0,0,0
2025-03-21,5,45,38,1,263.91,0.0,0,0
2025-03-21,6,0,0,5,2531.46,0.0,0,0
2025-03-21,7,127,109,2,1233.62,0.0,0,0
2025-03-22,1,429,338,11,6243.5,0.0,0,0
2025-03-22,2,159,125,4,2575.07,435.01,5428,228
2025-03-22,3,864,690,6,3485.04,0.0,0,0
2025-03-22,4,47,37,1,197.02,0.0,0,0
2025-03-22,5,77,66,2,889.85,0.0,0,0
2025-03-22,6,0,0,6,3007.15,0.0,0,0
2025-03-22,7,193,159,3,1637.68,0.0,0,0
2025-03-23,1,559,439,13,7492.29,0.0,0,0
2025-03-23,2,97,81,2,816.15,374.82,4690,197
2025-03-23,3,135,107,1,506.82,0.0,0,0
2025-03-23,4,44,36,1,547.7,0.0,0,0
2025-03-23,5,101,84,3,1610.54,0.0,0,0
2025-03-23,6,0,0,10,4750.4,0.0,0,0
2025-03-23,7,182,155,3,862.96,0.0,0,0
2025-03-24,1,489,397,11,6837.94,0.0,0,0
2025-03-24,2,96,76,2,1522.08,344.39,4309,181
2025-03-24,3,133,111,1,993.2,0.0,0,0
2025-03-24,4,45,35,1,462.52,0.0,0,0
2025-03-24,5,49,41,1,173.74,0.0,0,0
2025-03-24,6,0,0,9,4518.16,0.0,0,0
2025-03-24,7,78,61,1,242.1,0.0,0,0
2025-03-25,1,524,448,11,6507.99,0.0,0,0
2025-03-25,2,205,170,6,2979.33,271.7,3404,143
2025-03-25,3,261,206,2,1563.75,0.0,0,0
2025-03-25,4,24,19,0,0.0,0.0,0,0
2025-03-25,5,48,40,1,948.08,0.0,0,0
2025-03-25,6,0,0,10,3438.99,0.0,0,0
2025-03-25,7,71,56,1,908.46,0.0,0,0
2025-03-26,1,155,125,2,1534.53,0.0,0,0
2025-03-26,2,160,127,4,2828.34,352.99,4404,185
2025-03-26,3,262,214,2,1287.17,0.0,0,0
2025-03-26,4,126,107,5,2903.32,0.0,0,0
2025-03-26,5,100,79,3,833.97,0.0,0,0
2025-03-26,6,0,0,11,5007.97,0.0,0,0
2025-03-26,7,124,101,2,761.99,0.0,0,0
2025-03-27,1,507,430,12,8946.01,0.0,0,0
2025-03-27,2,72,57,1,219.86,363.59,4547,191
2025-03-27,3,130,107,1,784.71,0.0,0,0
2025-03-27,4,105,86,4,1988.82,0.0,0,0
2025-03-27,5,98,81,3,1264.04,0.0,0,0
2025-03-27,6,0,0,10,4788.79,0.0,0,0
2025-03-27,7,16,12,0,0.0,0.0,0,0
2025-03-28,1,372,291,7,3374.09,0.0,0,0
2025-03-28,2,194,157,5,1643.25,286.33,3571,150
2025-03-28,3,445,353,4,2020.63,0.0,0,0
2025-03-28,4,65,53,2,1846.08,0.0,0,0
2025-03-28,5,95,81,3,3198.2,0.0,0,0
2025-03-28,6,0,0,8,5547.96,0.0,0,0
2025-03-28,7,129,109,2,1397.76,0.0,0,0
2025-03-29,1,309,263,6,3740.01,0.0,0,0
2025-03-29,2,201,166,6,3896.17,376.77,4714,198
2025-03-29,3,147,116,1,492.66,0.0,0,0
2025-03-29,4,137,112,5,2219.64,0.0,0,0
2025-03-29,5,116,91,4,1794.12,0.0,0,0
2025-03-29,6,0,0,5,2968.4,0.0,0,0
2025-03-29,7,130,109,2,1135.69,0.0,0,0
2025-03-30,1,306,255,6,5214.05,0.0,0,0
2025-03-30,2,286,236,7,5332.8,245.35,3071,129
2025-03-30,3,137,108,1,713.16,0.0,0,0
2025-03-30,4,65,53,2,1218.96,0.0,0,0
2025-03-30,5,47,39,1,284.21,0.0,0,0
2025-03-30,6,0,0,11,4675.53,0.0,0,0
2025-03-30,7,16,13,0,0.0,0.0,0,0
2025-03-31,1,263,211,5,4305.37,0.0,0,0
2025-03-31,2,234,183,6,3906.6,253.49,3166,133
2025-03-31,3,365,285,3,1165.9,0.0,0,0
2025-03-31,4,68,53,2,1206.87,0.0,0,0
2025-03-31,5,156,125,5,3084.16,0.0,0,0
2025-03-31,6,0,0,8,4859.95,0.0,0,0
2025-03-31,7,73,61,1,1289.28,0.0,0,0
2025-04-01,1,338,283,6,2392.08,0.0,0,0
2025-04-01,2,179,151,4,2071.5,319.06,3976,167
2025-04-01,3,132,108,1,380.96,0.0,0,0
2025-04-01,4,49,41,1,351.29,0.0,0,0
2025-04-01,5,79,63,2,1397.86,0.0,0,0
2025-04-01,6,0,0,14,11238.97,0.0,0,0
2025-04-01,7,303,260,6,3630.98,0.0,0,0
2025-04-02,1,520,412,11,9027.78,0.0,0,0
2025-04-02,2,100,83,2,477.87,203.76,2547,107
2025-04-02,3,14,11,0,0.0,0.0,0,0
2025-04-02,4,66,52,2,2954.36,0.0,0,0
2025-04-02,5,75,59,2,1012.26,0.0,0,0
2025-04-02,6,0,0,7,4864.69,0.0,0,0
2025-04-02,7,16,12,0,0.0,0.0,0,0
2025-04-03,1,363,291,8,5663.19,0.0,0,0
2025-04-03,2,124,99,3,1546.52,248.7,3095,130
2025-04-03,3,267,212,2,521.42,0.0,0,0
2025-04-03,4,119,94,4,1868.24,0.0,0,0
2025-04-03,5,20,16,0,0.0,0.0,0,0
2025-04-03,6,0,0,13,7518.44,0.0,0,0
2025-04-03,7,77,61,1,967.47,0.0,0,0
2025-04-04,1,386,311,8,3836.06,0.0,0,0
2025-04-04,2,277,231,7,3879.79,344.69,4309,181
2025-04-04,3,145,120,1,1153.84,0.0,0,0
2025-04-04,4,100,82,3,2744.42,0.0,0,0
2025-04-04,5,49,38,1,258.0,0.0,0,0
2025-04-04,6,0,0,8,5827.97,0.0,0,0
2025-04-04,7,73,60,1,759.69,0.0,0,0
2025-04-05,1,508,410,10,7283.9,0.0,0,0
2025-04-05,2,279,219,7,3392.4,348.49,4357,183
2025-04-05,3,14,11,0,0.0,0.0,0,0
2025-04-05,4,86,73,3,2083.53,0.0,0,0
2025-04-05,5,107,87,3,2401.8,0.0,0,0
2025-04-05,6,0,0,17,10402.44,0.0,0,0
2025-04-05,7,161,138,2,585.03,0.0,0,0
2025-04-06,1,479,406,10,5603.25,0.0,0,0
2025-04-06,2,266,228,7,5800.72,287.35,3595,151
2025-04-06,3,237,192,2,565.4,0.0,0,0
2025-04-06,4,181,148,7,3714.94,0.0,0,0
2025-04-06,5,133,111,5,3526.59,0.0,0,0
2025-04-06,6,0,0,17,10796.27,0.0,0,0
2025-04-06,7,17,14,0,0.0,0.0,0,0
2025-04-07,1,492,383,10,9765.42,0.0,0,0
2025-04-07,2,213,170,5,2829.73,335.41,4190,176
2025-04-07,3,228,192,2,2662.01,0.0,0,0
2025-04-07,4,69,56,2,2430.18,0.0,0,0
2025-04-07,5,48,39,1,316.42,0.0,0,0
2025-04-07,6,0,0,9,4221.35,0.0,0,0
2025-04-07,7,308,249,5,3113.15,0.0,0,0
2025-04-08,1,455,379,9,4699.91,0.0,0,0
2025-04-08,2,271,230,7,6552.31,322.59,4023,169
2025-04-08,3,141,113,1,547.5,0.0,0,0
2025-04-08,4,67,54,2,574.99,0.0,0,0
2025-04-08,5,78,62,2,1379.02,0.0,0,0
2025-04-08,6,0,0,10,6190.4,0.0,0,0
2025-04-08,7,196,153,3,1367.5,0.0,0,0
2025-04-09,1,723,591,15,13918.62,0.0,0,0
2025-04-09,2,207,170,5,2812.74,404.18,5047,212
2025-04-09,3,266,214,2,1346.61,0.0,0,0
2025-04-09,4,85,70,3,2336.26,0.0,0,0
2025-04-09,5,80,68,2,1254.16,0.0,0,0
2025-04-09,6,0,0,10,6319.47,0.0,0,0
2025-04-09,7,225,177,4,3394.54,0.0,0,0
2025-04-10,1,558,474,12,8629.38,0.0,0,0
2025-04-10,2,340,267,8,3958.17,258.09,3214,135
2025-04-10,3,253,215,2,501.76,0.0,0,0
2025-04-10,4,117,95,4,2910.24,0.0,0,0
2025-04-10,5,113,96,3,2693.83,0.0,0,0
2025-04-10,6,0,0,4,1461.57,0.0,0,0
2025-04-10,7,144,114,2,1496.92,0.0,0,0
2025-04-11,1,262,207,4,2648.28,0.0,0,0
2025-04-11,2,170,141,4,1699.75,364.81,4571,192
2025-04-11,3,396,312,3,2980.18,0.0,0,0
2025-04-11,4,51,43,1,1145.56,0.0,0,0
2025-04-11,5,143,112,5,3340.59,0.0,0,0
2025-04-11,6,0,0,13,6107.35,0.0,0,0
2025-04-11,7,221,176,3,1219.58,0.0,0,0
2025-04-12,1,395,335,7,5386.96,0.0,0,0
2025-04-12,2,132,111,3,1826.06,335.73,4190,176
2025-04-12,3,516,419,4,1720.24,0.0,0,0
2025-04-12,4,92,75,3,1092.82,0.0,0,0
2025-04-12,5,70,58,2,505.64,0.0,0,0
2025-04-12,6,0,0,9,8538.46,0.0,0,0
2025-04-12,7,142,112,2,925.4,0.0,0,0
2025-04-13,1,278,216,5,3182.76,0.0,0,0
2025-04-13,2,253,211,7,6017.48,326.05,4071,171
2025-04-13,3,281,223,2,2134.72,0.0,0,0
2025-04-13,4,48,37,1,545.46,0.0,0,0
2025-04-13,5,50,40,1,343.44,0.0,0,0
2025-04-13,6,0,0,8,5128.84,0.0,0,0
2025-04-13,7,132,111,2,1497.69,0.0,0,0
2025-04-14,1,440,351,9,5311.32,0.0,0,0
2025-04-14,2,396,337,10,4362.85,240.05,3000,126
2025-04-14,3,147,116,1,622.32,0.0,0,0
2025-04-14,4,107,85,4,3293.74,0.0,0,0
2025-04-14,5,112,91,3,1470.35,0.0,0,0
2025-04-14,6,0,0,11,8947.74,0.0,0,0
2025-04-14,7,180,141,3,1180.99,0.0,0,0
2025-04-15,1,472,376,10,7653.29,0.0,0,0
2025-04-15,2,108,91,2,1842.34,313.77,3928,165
2025-04-15,3,15,12,0,0.0,0.0,0,0
2025-04-15,4,119,97,4,1022.36,0.0,0,0
2025-04-15,5,78,61,2,1206.52,0.0,0,0
2025-04-15,6,0,0,12,5346.68,0.0,0,0
2025-04-15,7,175,136,3,2302.38,0.0,0,0
2025-04-16,1,405,333,7,5864.22,0.0,0,0
2025-04-16,2,99,80,2,1111.54,266.32,3333,140
2025-04-16,3,359,296,3,1361.45,0.0,0,0
2025-04-16,4,50,40,1,727.77,0.0,0,0
2025-04-16,5,160,128,5,3922.26,0.0,0,0
2025-04-16,6,0,0,8,7323.53,0.0,0,0
2025-04-16,7,133,104,2,1214.98,0.0,0,0
2025-04-17,1,525,418,10,5850.81,0.0,0,0
2025-04-17,2,178,148,4,2244.38,246.07,3071,129
2025-04-17,3,430,351,3,1776.43,0.0,0,0
2025-04-17,4,177,140,7,6508.07,0.0,0,0
2025-04-17,5,130,105,4,2221.02,0.0,0,0
2025-04-17,6,0,0,13,10601.72,0.0,0,0
2025-04-17,7,212,180,3,904.62,0.0,0,0
2025-04-18,1,537,422,10,4489.58,0.0,0,0
2025-04-18,2,294,232,7,3114.45,360.21,4500,189
2025-04-18,3,376,311,3,1910.74,0.0,0,0
2025-04-18,4,115,89,4,2559.5,0.0,0,0
2025-04-18,5,130,110,4,3390.61,0.0,0,0
2025-04-18,6,0,0,17,8282.39,0.0,0,0
2025-04-18,7,76,61,1,1270.88,0.0,0,0
2025-04-19,1,351,281,6,4612.25,0.0,0,0
2025-04-19,2,342,268,9,4935.95,392.77,4904,206
2025-04-19,3,270,231,2,2115.79,0.0,0,0
2025-04-19,4,52,44,1,335.92,0.0,0,0
2025-04-19,5,77,64,2,1517.01,0.0,0,0
2025-04-19,6,0,0,10,4948.51,0.0,0,0
2025-04-19,7,79,64,1,1366.64,0.0,0,0
2025-04-20,1,403,333,7,6514.13,0.0,0,0
2025-04-20,2,267,229,7,3519.27,285.58,3571,150
2025-04-20,3,381,300,3,886.09,0.0,0,0
2025-04-20,4,51,40,1,265.9,0.0,0,0
2025-04-20,5,119,97,4,2024.24,0.0,0,0
2025-04-20,6,0,0,10,7172.48,0.0,0,0
2025-04-20,7,18,15,0,0.0,0.0,0,0
2025-04-21,1,489,383,9,4795.86,0.0,0,0
2025-04-21,2,223,174,5,3253.39,0.0,0,0
2025-04-21,3,15,12,0,0.0,0.0,0,0
2025-04-21,4,114,96,4,5140.45,0.0,0,0
2025-04-21,5,220,175,7,5613.18,0.0,0,0
2025-04-21,6,0,0,9,6773.38,0.0,0,0
2025-04-21,7,129,109,2,858.18,0.0,0,0
2025-04-22,1,384,314,7,6397.45,0.0,0,0
2025-04-22,2,150,117,3,1264.19,0.0,0,0
2025-04-22,3,534,458,5,3389.95,0.0,0,0
2025-04-22,4,85,72,3,1538.29,0.0,0,0
2025-04-22,5,100,83,3,2054.08,0.0,0,0
2025-04-22,6,0,0,9,3657.37,0.0,0,0
2025-04-22,7,113,92,2,922.03,0.0,0,0
2025-04-23,1,437,356,8,5591.28,0.0,0,0
2025-04-23,2,145,119,3,1942.31,0.0,0,0
2025-04-23,3,400,326,3,3978.03,0.0,0,0
2025-04-23,4,151,121,6,2879.93,0.0,0,0
2025-04-23,5,120,99,3,1863.03,0.0,0,0
2025-04-23,6,0,0,9,4709.08,0.0,0,0
2025-04-23,7,77,65,1,278.04,0.0,0,0
2025-04-24,1,386,331,8,5418.46,0.0,0,0
2025-04-24,2,212,182,5,4053.02,0.0,0,0
2025-04-24,3,501,394,4,3260.2,0.0,0,0
2025-04-24,4,68,53,2,1670.94,0.0,0,0
2025-04-24,5,50,41,1,1039.44,0.0,0,0
2025-04-24,6,0,0,10,6457.16,0.0,0,0
2025-04-24,7,73,58,1,303.52,0.0,0,0
2025-04-25,1,699,546,13,7942.67,0.0,0,0
2025-04-25,2,108,91,2,951.14,0.0,0,0
2025-04-25,3,626,521,5,2365.82,0.0,0,0
2025-04-25,4,155,122,6,4735.91,0.0,0,0
2025-04-25,5,81,69,2,1502.98,0.0,0,0
2025-04-25,6,0,0,9,4586.97,0.0,0,0
2025-04-25,7,197,155,3,1423.7,0.0,0,0
2025-04-26,1,311,249,6,3826.55,0.0,0,0
2025-04-26,2,209,174,5,1876.7,0.0,0,0
2025-04-26,3,478,386,4,4901.87,0.0,0,0
2025-04-26,4,121,100,4,2720.22,0.0,0,0
2025-04-26,5,79,67,2,1304.24,0.0,0,0
2025-04-26,6,0,0,7,2435.03,0.0,0,0
2025-04-26,7,199,158,3,1849.34,0.0,0,0
2025-04-27,1,338,274,6,3294.74,0.0,0,0
2025-04-27,2,264,215,7,5705.53,0.0,0,0
2025-04-27,3,16,13,0,0.0,0.0,0,0
2025-04-27,4,91,72,3,4297.46,0.0,0,0
2025-04-27,5,79,63,2,1330.05,0.0,0,0
2025-04-27,6,0,0,8,6752.61,0.0,0,0
2025-04-27,7,129,105,2,1009.94,0.0,0,0
2025-04-28,1,393,312,8,4509.67,0.0,0,0
2025-04-28,2,247,204,6,3676.59,0.0,0,0
2025-04-28,3,136,115,1,314.36,0.0,0,0
2025-04-28,4,74,60,2,975.43,0.0,0,0
2025-04-28,5,23,19,0,0.0,0.0,0,0
2025-04-28,6,0,0,10,4143.69,0.0,0,0
2025-04-28,7,79,66,1,316.13,0.0,0,0
2025-04-29,1,460,390,8,7205.95,0.0,0,0
2025-04-29,2,299,251,8,6773.15,0.0,0,0
2025-04-29,3,16,12,0,0.0,0.0,0,0
2025-04-29,4,76,63,2,2417.8,0.0,0,0
2025-04-29,5,23,19,0,0.0,0.0,0,0
2025-04-29,6,0,0,12,10331.95,0.0,0,0
2025-04-29,7,258,208,4,2456.43,0.0,0,0
2025-04-30,1,305,249,5,5504.1,0.0,0,0
2025-04-30,2,113,89,2,1226.33,0.0,0,0
2025-04-30,3,472,380,4,1848.82,0.0,0,0
2025-04-30,4,74,61,2,1012.69,0.0,0,0
2025-04-30,5,48,40,1,296.6,0.0,0,0
2025-04-30,6,0,0,10,5981.66,0.0,0,0
2025-04-30,7,248,195,4,1882.44,0.0,0,0
2025-05-01,1,639,529,12,7499.15,0.0,0,0
2025-05-01,2,164,139,4,3513.74,0.0,0,0
2025-05-01,3,255,218,2,1252.72,0.0,0,0
2025-05-01,4,94,77,3,1314.94,0.0,0,0
2025-05-01,5,78,65,2,676.91,0.0,0,0
2025-05-01,6,0,0,8,5727.73,0.0,0,0
2025-05-01,7,75,58,1,363.33,0.0,0,0
2025-05-02,1,501,414,10,6861.75,0.0,0,0
2025-05-02,2,180,150,4,2274.97,0.0,0,0
2025-05-02,3,138,114,1,626.28,0.0,0,0
2025-05-02,4,108,90,4,2279.5,0.0,0,0
2025-05-02,5,128,105,4,1720.11,0.0,0,0
2025-05-02,6,0,0,5,3945.33,0.0,0,0
2025-05-02,7,235,187,4,1640.73,0.0,0,0
2025-05-03,1,431,347,8,5073.35,0.0,0,0
2025-05-03,2,227,194,6,7483.07,0.0,0,0
2025-05-03,3,135,108,1,286.82,0.0,0,0
2025-05-03,4,70,58,2,1700.39,0.0,0,0
2025-05-03,5,111,90,3,2648.68,0.0,0,0
2025-05-03,6,0,0,5,3675.64,0.0,0,0
2025-05-03,7,132,108,2,1470.88,0.0,0,0
2025-05-04,1,264,213,5,3369.71,0.0,0,0
2025-05-04,2,197,165,5,2311.31,0.0,0,0
2025-05-04,3,246,195,2,1375.14,0.0,0,0
2025-05-04,4,123,97,4,3659.15,0.0,0,0
2025-05-04,5,77,64,2,915.68,0.0,0,0
2025-05-04,6,0,0,11,9817.54,0.0,0,0
2025-05-04,7,71,56,1,517.62,0.0,0,0
2025-05-05,1,466,383,9,6280.39,0.0,0,0
2025-05-05,2,223,177,5,3361.87,0.0,0,0
2025-05-05,3,530,451,5,2242.66,0.0,0,0
2025-05-05,4,78,64,2,1447.62,0.0,0,0
2025-05-05,5,106,86,3,2249.0,0.0,0,0
2025-05-05,6,0,0,10,8512.41,0.0,0,0
2025-05-05,7,255,214,4,3645.39,0.0,0,0
2025-05-06,1,413,351,8,5639.77,0.0,0,0
2025-05-06,2,282,228,8,5262.77,0.0,0,0
2025-05-06,3,434,370,4,1558.4,0.0,0,0
2025-05-06,4,97,81,3,2522.88,0.0,0,0
2025-05-06,5,127,107,4,3024.63,0.0,0,0
2025-05-06,6,0,0,6,3728.09,0.0,0,0
2025-05-06,7,20,16,0,0.0,0.0,0,0
2025-05-07,1,552,460,11,7402.31,0.0,0,0
2025-05-07,2,203,170,5,2908.53,0.0,0,0
2025-05-07,3,736,582,6,5269.04,0.0,0,0
2025-05-07,4,115,92,4,1550.2,0.0,0,0
2025-05-07,5,106,84,3,1482.69,0.0,0,0
2025-05-07,6,0,0,9,7651.02,0.0,0,0
2025-05-07,7,242,200,4,4704.34,0.0,0,0
2025-05-08,1,423,344,7,5547.76,0.0,0,0
2025-05-08,2,241,204,6,4658.2,0.0,0,0
2025-05-08,3,17,14,0,0.0,0.0,0,0
2025-05-08,4,96,80,3,1696.17,0.0,0,0
2025-05-08,5,104,86,3,1987.05,0.0,0,0
2025-05-08,6,0,0,9,6300.89,0.0,0,0
2025-05-08,7,233,183,4,5859.96,0.0,0,0
2025-05-09,1,393,310,8,5360.73,0.0,0,0
2025-05-09,2,236,192,6,1915.83,0.0,0,0
2025-05-09,3,419,350,3,1910.73,0.0,0,0
2025-05-09,4,87,69,3,955.4,0.0,0,0
2025-05-09,5,55,45,1,575.56,0.0,0,0
2025-05-09,6,0,0,8,4859.92,0.0,0,0
2025-05-09,7,123,102,2,943.24,0.0,0,0
2025-05-10,1,520,428,10,8005.63,0.0,0,0
2025-05-10,2,312,258,8,3563.48,0.0,0,0
2025-05-10,3,139,114,1,328.72,0.0,0,0
2025-05-10,4,114,90,4,2012.79,0.0,0,0
2025-05-10,5,77,65,2,1994.06,0.0,0,0
2025-05-10,6,0,0,9,5036.66,0.0,0,0
2025-05-10,7,135,113,2,2924.88,0.0,0,0
2025-05-11,1,388,316,7,4064.38,0.0,0,0
2025-05-11,2,200,158,5,3219.99,0.0,0,0
2025-05-11,3,406,340,3,1218.41,0.0,0,0
2025-05-11,4,80,62,2,588.81,0.0,0,0
2025-05-11,5,25,21,0,0.0,0.0,0,0
2025-05-11,6,0,0,6,4827.49,0.0,0,0
2025-05-11,7,81,68,1,398.44,0.0,0,0
2025-05-12,1,369,307,6,4338.52,0.0,0,0
2025-05-12,2,222,182,6,3557.16,0.0,0,0
2025-05-12,3,146,118,1,1294.6,229.64,37909,417
2025-05-12,4,52,44,1,539.68,0.0,0,0
2025-05-12,5,115,92,3,1505.94,0.0,0,0
2025-05-12,6,0,0,7,3881.58,0.0,0,0
2025-05-12,7,225,179,3,2704.04,0.0,0,0
2025-05-13,1,285,230,5,3172.33,0.0,0,0
2025-05-13,2,151,120,3,2219.87,0.0,0,0
2025-05-13,3,147,123,1,302.45,200.74,33090,364
2025-05-13,4,167,134,7,3789.34,0.0,0,0
2025-05-13,5,25,21,0,0.0,0.0,0,0
2025-05-13,6,0,0,13,9034.54,0.0,0,0
2025-05-13,7,118,96,2,903.65,0.0,0,0
2025-05-14,1,515,403,13,6992.2,0.0,0,0
2025-05-14,2,169,144,4,2961.69,0.0,0,0
2025-05-14,3,255,209,2,2172.95,210.29,34727,382
2025-05-14,4,75,61,2,954.67,0.0,0,0
2025-05-14,5,25,20,0,0.0,0.0,0,0
2025-05-14,6,0,0,8,4758.52,0.0,0,0
2025-05-14,7,141,118,2,710.85,0.0,0,0
2025-05-15,1,528,443,11,6229.47,0.0,0,0
2025-05-15,2,276,229,7,5072.26,0.0,0,0
2025-05-15,3,372,311,3,911.54,230.74,38090,419
2025-05-15,4,91,72,3,3056.77,0.0,0,0
2025-05-15,5,79,67,2,1547.22,0.0,0,0
2025-05-15,6,0,0,10,5591.23,0.0,0,0
2025-05-15,7,196,168,3,1373.64,0.0,0,0
2025-05-16,1,442,357,8,7034.72,0.0,0,0
